SKU,Title,Status,Price,Product image URL,Rarity (product.metafields.shopify.rarity),Description,Color (product.metafields.shopify.color-pattern),Card attributes (product.metafields.shopify.card-attributes),Product Category,Tags
671835,Bullet String (OP14-078),Draft,10,https://tcgplayer-cdn.tcgplayer.com/product/671835_in_1000x1000.jpg,Common,"[Counter] <strong>DON!! 1:</strong> If your Leader has the {Donquixote Pirates} type, up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, that card gains an additional +2000 power during this turn.",Purple,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671836,Spider Mice (OP14-081),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671836_in_1000x1000.jpg,Common,"[On Play] Trash 3 cards from the top of your deck.<br><br>
[On K.O.] K.O. up to 1 of your opponent's Characters with a base cost of 1.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671837,Oinkchuck (OP14-082),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671837_in_1000x1000.jpg,Common,[On K.O.] All of your {Thriller Bark Pirates} type Characters gain +4 cost until the end of your opponent's next End Phase.,Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671838,Miss Doublefinger(Zala) (OP14-086),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/671838_in_1000x1000.jpg,Common,"If you have 7 or more cards in your trash, this Character gains +1000 power, and all of your Characters with a type including ""Baroque Works"" gain +2 cost.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671839,Miss.MerryChristmas(Drophy) (OP14-088),Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/671839_in_1000x1000.jpg,Common,"[On K.O.] If your Leader's type includes ""Baroque Works"", draw 1 card and K.O. up to 1 of your opponent's Stages with a cost of 1.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671840,Ryuma (OP14-089),Draft,4,https://tcgplayer-cdn.tcgplayer.com/product/671840_in_1000x1000.jpg,Common,"[On K.O.] Draw 2 cards and trash 2 cards from your hand.<br><br>
[Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671841,Mr.4(Babe) (OP14-093),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/671841_in_1000x1000.jpg,Common,"[Blocker]<br><br>
[On K.O.] Add up to 1 Character card with a type including ""Baroque Works"" and a cost of 8 or less from your trash to your hand.",Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671842,Mr.9 (OP14-095),Draft,1,https://tcgplayer-cdn.tcgplayer.com/product/671842_in_1000x1000.jpg,Common,,Black,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671843,Crescent Cutlass (OP14-098),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671843_in_1000x1000.jpg,Common,"[Main] If there is a Character with a cost of 0 or with a cost of 8 or more, all of your Characters with a type including ""Baroque Works"" gain +3 cost until the end of your opponent's next End Phase.<br><br>
[Counter] Your Leader gains +3000 power during this battle.",Black,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671844,Oars (OP14-101),Draft,2,https://tcgplayer-cdn.tcgplayer.com/product/671844_in_1000x1000.jpg,Common,,Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671845,Kumacy (OP14-102),Draft,28,https://tcgplayer-cdn.tcgplayer.com/product/671845_in_1000x1000.jpg,Common,[Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.,Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671846,Gloriosa (Grandma Nyon) (OP14-103),Draft,14,https://tcgplayer-cdn.tcgplayer.com/product/671846_in_1000x1000.jpg,Common,"[On Play] <strong>You may add 1 card from the top or bottom of your Life cards to your hand:</strong> Add up to 1 card from your hand to the top of your Life cards.<br><br>
[Trigger] Play this card.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671847,Salome (OP14-106),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671847_in_1000x1000.jpg,Common,"[Blocker] <em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em><br><br>
[Trigger] Play this card.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671848,Victoria Cindry (OP14-109),Draft,16,https://tcgplayer-cdn.tcgplayer.com/product/671848_in_1000x1000.jpg,Common,"[Blocker]<br><br>
[Trigger] Play up to 1 {Thriller Bark Pirates} type Character card with a cost of 4 or less from your trash rested.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671849,Rindo (OP14-115),Draft,14,https://tcgplayer-cdn.tcgplayer.com/product/671849_in_1000x1000.jpg,Common,"[Opponent's Turn] [On K.O.] Add up to 1 card from the top of your deck to the top of your Life cards. Then, you take 1 damage.<br><br>
[Trigger] If your Leader has the {Kuja Pirates} type, play this card.",Yellow,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671850,Salamander (OP14-116),Draft,12,https://tcgplayer-cdn.tcgplayer.com/product/671850_in_1000x1000.jpg,Common,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, play up to 1 {Amazon Lily} or {Kuja Pirates} type Character card with a cost of 4 or less from your hand.<br><br>
[Trigger] Draw 1 card.",Yellow,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671851,I Heard the Sound...of a Lady's Teardrops Falling (EB04-029),Draft,9,https://tcgplayer-cdn.tcgplayer.com/product/671851_in_1000x1000.jpg,Uncommon,"[Main] If your Leader is [Sanji], look at 3 cards from the top of your deck; reveal up to 1 [Sanji] or Event card and add it to your hand. Then, trash the rest.<br><br>
[Counter] <strong>You may trash 1 card from your hand:</strong> Up to 1 of your [Sanji] cards gains +4000 power during this battle.",Blue,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671852,Urouge (OP14-002),Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/671852_in_1000x1000.jpg,Uncommon,"[When Attacking] If this Character has 5000 power or more, draw 1 card and K.O. up to 1 of your opponent's Characters with 3000 base power or less.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671853,Cavendish (OP14-004),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671853_in_1000x1000.jpg,Uncommon,"If this Character has 5000 power or more, this Character gains [Rush].<br><br>
<em>(This card can attack on the turn in which it is played.)</em>",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671854,Basil Hawkins (OP14-010),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671854_in_1000x1000.jpg,Uncommon,"[On K.O.] Look at 5 cards from the top of your deck; play up to 1 {Supernovas} type Character card with 2000 power or less other than [Basil Hawkins]. Then, place the rest at the bottom of your deck in any order.",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671855,Bartolomeo (OP14-011),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671855_in_1000x1000.jpg,Uncommon,"[DON!! x2] This Character gains [Blocker].<br><br>
<em>(After your opponent declares an attack, you may rest this card to make it the new target of the attack.)</em>",Red,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671856,I Have a Plan to Take Down One of the Four Emperors!! (OP14-019),Draft,10,https://tcgplayer-cdn.tcgplayer.com/product/671856_in_1000x1000.jpg,Uncommon,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 {Supernovas} or {Straw Hat Crew} type Character card and add it to your hand. Then, place the rest at the bottom of your deck in any order.<br><br>
[Trigger] Draw 1 card.",Red,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671857,Usopp (OP14-022),Draft,11,https://tcgplayer-cdn.tcgplayer.com/product/671857_in_1000x1000.jpg,Uncommon,"[End of Your Turn] If your Leader has the {FILM} or {Straw Hat Crew} type, set up to 2 of your DON!! cards as active.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671858,Kouzuki Oden (OP14-026),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/671858_in_1000x1000.jpg,Uncommon,"[Opponent's Turn] If this Character is rested, this Character gains +2000 power.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671859,Humandrill (OP14-032),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/671859_in_1000x1000.jpg,Uncommon,"[Your Turn] When this Character becomes rested, rest up to 1 of your opponent's Characters with a cost of 4 or less.",Green,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671860,I Never Bother to Remember the Faces of Trash (OP14-038),Draft,7,https://tcgplayer-cdn.tcgplayer.com/product/671860_in_1000x1000.jpg,Uncommon,"[Main] <strong>You may rest 2 of your cards:</strong> Draw 1 card and rest up to 1 of your opponent's Characters with 7000 base power or less.<br><br>
[Counter] Your Leader gains +3000 power during this battle.",Green,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671861,Coffin Boat (OP14-039),Draft,24,https://tcgplayer-cdn.tcgplayer.com/product/671861_in_1000x1000.jpg,Uncommon,"[On Play] If your Leader is [Dracule Mihawk], draw 1 card.<br><br>
[End of Your Turn] If your Leader is [Dracule Mihawk], set up to 1 of your DON!! cards as active.",Green,Stage,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671862,Kuroobi (OP14-045),Draft,6,https://tcgplayer-cdn.tcgplayer.com/product/671862_in_1000x1000.jpg,Uncommon,"When a card is trashed from your hand by an effect, this Character gains [Rush] during this turn.<br><br>
<em>(This card can attack on the turn in which it is played.)</em><br><br>
[On K.O.] Draw 1 card.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671863,Koala (OP14-046),Draft,11,https://tcgplayer-cdn.tcgplayer.com/product/671863_in_1000x1000.jpg,Uncommon,[Activate: Main] <strong>You may trash this Character:</strong> Up to 1 of your {Fish-Man} or {Merfolk} type Leader or Character cards gains +2000 power during this turn.,Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671864,Chew (OP14-050),Draft,10,https://tcgplayer-cdn.tcgplayer.com/product/671864_in_1000x1000.jpg,Uncommon,"[On Play] If your Leader has the {Fish-Man} type, draw 1 card.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671865,Fisher Tiger (OP14-054),Draft,8,https://tcgplayer-cdn.tcgplayer.com/product/671865_in_1000x1000.jpg,Uncommon,"[On Play] If your Leader has the {Fish-Man} type, draw 3 cards.<br><br>
[End of Your Turn] Trash cards from your hand until you have 5 cards in your hand.",Blue,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671866,Please Take Me with You!! I Can Be of Great Help to You!! (OP14-059),Draft,5,https://tcgplayer-cdn.tcgplayer.com/product/671866_in_1000x1000.jpg,Uncommon,"[Main] If your Leader is [Jinbe] and you have 2 or less cards in your hand, draw 2 cards.<br><br>
[Trigger] Return up to 1 Character with a cost of 4 or less to the owner's hand.",Blue,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671867,Dellinger (OP14-067),Draft,8,https://tcgplayer-cdn.tcgplayer.com/product/671867_in_1000x1000.jpg,Uncommon,"[On K.O.] Add up to 1 DON!! card from your DON!! deck and rest it, look at 5 cards from the top of your deck; reveal up to 1 {Donquixote Pirates} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671868,Trebol (OP14-068),Draft,21,https://tcgplayer-cdn.tcgplayer.com/product/671868_in_1000x1000.jpg,Uncommon,"[Opponent's Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, if your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671869,Pica (OP14-071),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671869_in_1000x1000.jpg,Uncommon,"[End of Your Turn] If your Leader has the {Donquixote Pirates} type, add up to 1 DON!! card from your DON!! deck and set it as active.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671870,Baby 5 (OP14-072),Draft,17,https://tcgplayer-cdn.tcgplayer.com/product/671870_in_1000x1000.jpg,Uncommon,"[On Play] Add up to 1 DON!! card from your DON!! deck and set it as active.<br><br>
[On K.O.] <strong>DON!! 1:</strong> Add up to 1 card from the top of your deck to the top of your Life cards.",Purple,Character,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
671871,Penta-Chromatic String (OP14-077),Draft,3,https://tcgplayer-cdn.tcgplayer.com/product/671871_in_1000x1000.jpg,Uncommon,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, if your opponent has a Character with 6000 power or more, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Event,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"English, One Piece, Single"
